Label,String,Translation
GB_RedRescue34,"Why can't it start until they sell
every last seat? Maybe it's not
profitable unless the tent is full.", 
GB_Audience_HEI02_3,"Where did Lemmy go?
Maybe he vanished to another
dimension!", 
GB_RedRescue35,"Hey, Mario! Remember me? Toad?
From that other game we were in
together?", 
GB_RedRescue36,"It was so cramped in that trunk!
My neck and shoulders are as stiff
as cardboard! I need a massage...", 
GB_Yoshi_Painky01,"Listen here, dino-dragon things!
It's not OK to go around eating
people whole.  I mean, you don't even know where
Mario has been! I'd go brush my
teeth, if I were you.", 
GB_RedRescue37,"I haven't seen a circus since I was
but a wee spore!", 
GB_Yoshi_Painky02,"HOW RUDE!
At least buy the guy dinner first.
Sheesh!", 
GB_RedRescue38,"Those fire-breathing dinosaurs!
I've never seen anything like them
before!", 
GB_RedRescue39,"I'm more excited about the illusions
than anything else! I hope they blow
my mind like ""P'SHEEEEEEEEEEW!""", 
GB_AfterOpenTent_JBBRS01,"Lemmy vanished into thin air?
Knowing him, it's probably part of
his act.  I bet he's somewhere shaking his
groove thing. I swear—that guy!
Once he hits the dance floor,
he's totally incapacitated!", 
GB_BOSS2nd_Painky03,"Mario!
Lemmy's Wonder Ball dodges
instantly, so you won't hit it with
a normal attack, but I have an idea.  Let's trick them into dancing, and
then pop the ball with something
sharp while their guard is down!", 
GB_Battle_Boss_10,"A discotheque with a Disco Ball!
The groove...is too much to bear!
I'VE GOT TO BOOGIE!", 
GB_Battle_Boss_11,"Oooh, you sly dog!
How am I supposed to defend myself
when I'm getting down? Ya dig?  I better hit you with the
Wonder Ball!", 
GB_RedRescue01,"I'm the first in line, which means that
I'll be the very first to go inside!
Yep, it feels good to be #1!", 
GB_RedRescue02,"No matter what I do, I'm #2.
Now I know what Luigi feels like...", 
GB_Battle_Boss_13,"Eheeheekee!
You think I care that you popped my
ball?  I don't care!
Because... I've got THIS!", 
GB_RedRescue03,"That trunk smelled like old socks.
Well, more like new socks that an
old person wore.", 
GB_Battle_Boss_14,"Now you see it! Now you don't!", 
GB_BossBattle_Painky01,"It's the green Big Paint Star!
It was probably up here all along!", 
GB_RedRescue04,"It was really quiet in the trunk, so I
was able to devote my thoughts to
the existential paradox of being
trapped in this trunk of mortality.", 
GB_Battle_Boss_15,"Bye-bye, card!
Surprised ya, huh?
APPLAUSE!", 
GB_StageBattle_Lemmy01,"Please welcome to the stage...  A terrifying green beast with eight
heads, sixteen eyes...̠and one wheel!  The trick-riding,̠ introverted̠
UNICYCLE SHY GUUUUUUUUYS!", 
GB_BossBattle_Painky02,"Huh?
There's a hole in the tent.  This must be where the star came 
out of the tent! Some illusion.  Does that mean...Lemmy came out
through this hole too?", 
GB_RedRescue05,"I noticed that my thumb is angled
slightly more inward than normal
when I salute. I should get that
checked out.", 
GB_Battle_Boss_16,"Oooh! Nicely done!
APPLAUSE!", 
GB_StageBattle_Lemmy02,"Well, THOSE guys are fired.
Speaking of fired...  Let's give an unseasonably warm
welcome to our next guests...  The fire-breathing dino beasts
and their miserable trainerrrrrrr!", 
GB_RedRescue06,"I'm really good at seeing through
illusions! I'll definitely see through
this, too!", 
GB_Battle_Boss_17,"NOOO! You popped my Wonder Ball!
Do you even know what that thing
retails for?!", 
GB_StageBattle_Lemmy03,"Let's keep this party rocking!  It's a balancing act the likes of which
the world has never seen!  Say hello to the iron-shelled
Buzzy Beetle Tower of TERROR!", 
GB_RedRescue07,"Rescue Squadet #12 sings the most
AMAZING rescue song. I get chills
every time I hear it.", 
GB_Battle_Boss_18,"That Ice Pick Replica looks like it's
from the bargain bin!", 
GB_StageBattle_Lemmy04,"Ahem... And now for the final act!  The high-flying acrobatic bad boys...
the Trampoline Shy Guys!", 
GB_RedRescue08,"Ugh, this line!
I'd rather be back in the trunk.", 
GB_Battle_Boss_19,"Oooh, you sly dog!
How am I supposed to defend myself
when I'm getting down? Ya dig?  And now for the grand finale!", 
GB_StageBattle_Audience_02_01,"Ohhhhh!", 
GB_StageBattle_Lemmy05,"And that's our show, folks!
Many thanks to the stars of our
show tonight...Mario and Hueeeey!  Thanks for joining us tonight. Don't
forget to stop by the merch table
on your way out!", 
GB_RedRescue09,"I haven't rescued a single person
since I joined the Rescue Squad.", 
GB_StageBattle_Audience_02_02,"Go!", 
GB_StageBattle_Lemmy06,"Awww. It looks like our star performer
has come down with a bad case of
stage fright!  Come back soon, Mario, so we can
give this crowd the entertainment
they deserve!", 
GB_StageBattle_Audience_02_03,"Aw yeah!", 
GB_StageBattle_Lemmy07,"Returning to the stage...
it's the one, the only...
MARIO!", 
GB_StageBattle_Lemmy08,"Let's take it from the top and give
this crowd its money's worth!  The show must go on!", 
GB_Audience_KNP02_1,"More illusions! I love illusions!
Bring back the illusions!", 
GB_Rescue_Leader00,"HERP MER!", 
GB_MagicShow_Lemmy02_0,"SPOTLIGHT!", 
GB_StageBattle_Lemmy09,"What a breathtaking show!
Put your hands together for all of
our performers tonight!", 
GB_Audience_KNP02_2,"Just imagine the audience in their
underwear! Always works for me!", 
GB_Audience_KNP02_3,"To be able to see a circus this close!
I'm really glad I joined the Rescue 
Squad!", 
GB_Rescue_Leader02_2,"Red Rescue Squad leader reporting
in!  If you see any red Rescue Squad
members at our headquarters in
Port Prisma, please send them my
way!", 
GB_MagicShow_Lemmy02_2,"Now, the ringmaster here is just your
average, garden-variety Shy Guy.  Yes, you.
Don't look so surprised.", 
GB_StageBattle_Lemmy04_01,"Eeeeeh?!
The Trampoline Shy Guys fell down!", 
GB_Rescue_Leader03,"Roll call!", 
GB_FirstEntry_Painky01,"Ooh!
A giant tent in the middle of the
forest!  This must be the Emerald Circus,
right?", 
GB_MagicShow_Lemmy02_3,"Now feast your eyes on this!
My magic wand!  PHENOMENAL ARCANE POWER...<
in a slim and user-friendly stick!  Now you see him...", 
GB_StageBattle_Lemmy04_02,"The Trampoline Shy Guys spring into
action and deftly dodge our hero's
attack!", 
GB_Rescue_Leader04,"Red Rescue Squadets MIA:  %d.", 
GB_MagicShow_Lemmy02_4,"What?! Where did he go?
Did I vaporize him?!", 
GB_StageBattle_Lemmy04_03,"Oooh! The Trampoline Shy Guys
nimbly dodge the blow with a
big jump!", 
GB_Rescue_Leader05,"All 50 members of the red Rescue
Squad have gathered!  All that's left now is to wait until
the show opens!", 
GB_RedRescue20,"Mario, you're definitely squad-leader
material! You should join us!", 
GB_MagicShow_Lemmy02_5,"You, sir! Have you seen him?", 
GB_RedRescue21,"Shoulda brought some hanafuda
cards or something.", 
GB_MagicShow_Lemmy02_6,"Thank you! Thank you!
You're easily entertained.", 
GB_Rescue_Leader00_0,"H... M...!", 
GB_RedRescue22,"I heard the Mushroom Kingdom
doesn't have Rescue Squads!
Sounds like a dangerous place.", 
GB_MagicShow_Lemmy02_7,"And now...", 
GB_Rescue_Leader00_1,"HER... ME...!", 
GB_RedRescue23,"Mario, sir! I'm a huge fan!
Thanks for taking the time to talk to
a normal Toad like me with no unique
traits or discernable characteristics!", 
GB_Rescue_Leader00_2,"Thanks a ton for rescuing me, Mario!
I went to pet a Yoshi, but it suddenly
chewed me up and spit me out!  I'm the leader of the red
Rescue Squad.", 
GB_RedRescue24,"Mario, are you helping us with our
mission? Get your head in the game!", 
GB_Rescue_Leader00_3,"Wish I could stay and chat, but I've
got to get to the rendezvous spot,
pronto!", 
GB_RedRescue25,"I don't really mind waiting in long
lines. Gives me time to contemplate
my mortality.", 
GB_Escape_Yoshi01,"Yoshi!
(Long time no see, Mario!)  Yoshi!
(Thanks for helping me escape that
haunted inn!)  Yoshi!
(Just thinking about that place
gives me the creeps!)  Yoshi!
(I owe you BIG-time!)", 
GB_RedRescue26,"We flew out of the trunk really
quickly! Sounds like a pretty good
circus act, if you ask me!", 
GB_Escape_Yoshi02,"Yoshi!
(I came here to bust my friends out
of this cage.)  Yoshi!
(Though I'm not sure why they
wanted to get out so badly.)", 
GB_RedRescue27,"Larry totally ruined our plans to 
save the day, but at least we get
to enjoy the circus!", 
GB_Escape_Yoshi03,"Yoshi!
(Looking closely, that cage isn't as
nice as I thought it was. I've decided
I want to be a cage-free Yoshi!)", 
GB_StageBattle_Lemmy02_02,"You extincted the Wild Dino Rhinos
and broke their trainer's heart!
Shame on you, Mario!", 
GB_Audience_HEI03_1,"I wonder if that magic wand is
really magic. Looks fake to me.", 
GB_RedRescue28,"All of us Toads stacked on one
another in that trunk must've looked
like some kind of Toad notebook.
A Toadbook, if you will!", 
